User_ID	Reply Frequency	Retweet Frequency	Mention Frequency
2347120197	16	1	18
170616865	1	2	4
43662736	1	50	80
292628789	1	1	16
15071293	1	40	45
14827161	1	27	28
90748312	1	12	20
412008580	4	84	98
1269490813	3	1	4
528365292	1	1	3
15243812	1	30	33
368607320	1	4	6
49947565	33	1271	1527
53338746	2	1	4
766139013010972672	1	2	4
19759617	4	13	17
137175146	2	271	278
821683694	1	1	2
16540169	1	1	17
73848924	3	2	5
322242639	13	125	147
2975722854	7	1065	1474
3574939532	1	4	9
2228883166	1	3	4
1169048808	2	33	35
142617933	1	1	2
34428229	1	37	58
753095426	1	1	5
235512647	1	1	2
495358124	4	19	25
2189699539	3	65	68
579226608	7	2	14
197710731	1	3	5
18929234	1	22	27
328762103	1	2	4
67838582	15	376	624
727472528	2	35	107
14367719	1	527	535
16349648	3	15	21
1690699920	3	4	10
1634815820	1	66	76
2456612208	2	2	4
421156588	40	41	88
2985576095	2	54	57
14419031	2	8	10
395958225	1	2	11
2328148980	2	2	8
2229504104	12	8	32
1558957891	1	14	19
23737582	5	1	6
282517843	1	2	3
2669849522	1	5	11
17135257	1	1	3
511882767	2	13	15
51506610	1	3	4
17543160	1	1	2
2435798486	1	4	6
16312576	13	73	118
4855731869	1	10	40
36151251	18	9	26
467714192	1	1	2
2627459158	1	4	5
2531212829	2	3	5
47451496	6	19	27
2309976159	2	1	3
153968031	2	2	6
174606715	2	1	3
422367818	1	1	2
2778180896	3	17	20
2980933078	3	2	5
2918071918	1	1	2
983612299	75	4	179
2735950564	3	115	120
837872718	16	43	79
8966062	3	25	34
1225522158	1	3	4
18073907	2	2	6
125567504	32	71	106
112644661	3	109	141
3075769651	1	6	7
86640232	1	3	4
14980820	1	22	81
2500587222	3	28	36
2369225329	2	5	7
27734496	2	4	8
15976705	3	73	87
2838002775	3	3	6
1077970982	1	10	14
805241216	1	2	9
386127572	1	1	2
610410941	10	2	20
2799704452	9	4	12
2664038896	1	1	2
34273998	1	2	7
239509917	7	644	777
1636141248	5	40	48
763691654050185216	1	2	5
2984567902	2	19	35
2798004307	321	42	363
22141405	1	11	13
26282046	3	6	22
3244056478	4	192	209
52431948	4	4	8
26552390	3	1	8
3081844357	1	3	4
222739854	63	10	96
42138102	2	2	7
2788934453	1	1	2
30534986	1	52	58
880703740642250752	1	1	3
1652633887	1	1	2
2422988518	30	12	174
872917784639844352	1	1	3
426778274	501	216	766
617992611	1	2	3
1453418317	2	158	189
158810874	4	1	8
1903136383	1	2	3
1956910034	2	2	4
2504705569	2	1	3
800720499219103744	1	29	41
561684253	4	6	11
222612483	1	1	2
1111151822	1	1	2
2736595456	4	8	33
713408458473639936	1	18	26
2189626087	1	1	3
3773302053	1	3	25
4598879664	1	1	2
264501955	1	56	84
834088797985964032	1	1	2
4524652175	3	1	4
20595713	2	5	8
2530605226	1	2	3
2279464450	1	1	2
35394679	1	21	23
863057220	5	107	124
87212906	1	1	7
2810218451	2	1	3
633614191	1	6	9
170243877	1	2	4
414003816	2	1	23
56629775	2	2	15
2419931432	3	1	6
738108859	1	1	2
323968570	3	1	4
16686144	5	59	117
714901117	1	2	19
940368062	9	667	782
2804592697	449	44	492
2390819364	3	6	13
106819122	1	7	8
52025210	18	8	47
334175510	2	1	10
637338906	2	2	5
147248694	1	12	19
275560998	1	6	7
2435691	2	1	3
27048645	1	2	8
282536521	1	22	23
15506290	4	2	9
527857772	1	1	2
128361295	1	1	2
3114481567	4	1	5
2188410637	1	26	41
202409095	1	3	4
3031838684	4	17	45
3029257097	1	1	2
2445301195	6	876	894
9330802	1	7	8
1652541	93	310	645
434708922	6	1	8
2181980028	86	146	283
370617123	7	4	13
310126268	5	1	10
18016521	4	5	10
15566901	3	1	8
465790247	2	32	49
3237607183	3	1	4
2964741225	1	1	2
14235078	4	255	300
539084651	2	2	4
1228340384	10	31	45
36303972	1	5	7
1148372244	1	1	2
840166999	145	114	280
2952763528	1	1	2
973346852	488	22	510
854245862	98	149	318
61168062	1	6	9
1671666800	2	12	18
275252141	1	1	2
2973839499	1	1	2
1376315006	1	2	4
151617478	2	4	6
435509701	1	3	4
2786446638	384	101	485
219020993	12	1	18
507570288	1	13	26
383661693	1	3	4
289487308	220	66	435
4903754303	5	25	31
715999496	1	1	3
2313794506	4	2	6
37338332	1	5	6
165473682	1	1	4
712384818579906560	1	2	5
22738203	3	174	222
2577767867	31	12	45
263284765	6	2	9
1535481901	5	6	11
306437439	1	49	62
22692199	2	13	34
851594286	11	6	17
1713036884	8	103	283
30717203	1	1	2
2533127209	13	1	14
3449307013	1	1	5
108973249	4	1	8
458301345	567	31	701
78569026	1	5	7
185963016	1	1	2
126629610	1	1	43
184727992	2	1	3
245038360	2	5	10
226070187	4	8	12
712252340703727616	1	28	35
4902665370	53	1	58
975630632	1	1	2
2286305464	1	1	3
932685522	1	1	2
16669075	1	15	32
2787338146	1	3	6
1307136140	4	1	6
351730148	1	1	2
294874373	1	3	4
74316803	1	6	7
94208400	1	1	2
454994048	1	2	4
55411896	1	3	5
1435049244	1	1	5
415281888	1	11	13
745519843	2	1	7
570290656	1	7	10
1613181414	2	4	13
161619813	6	25	31
2521480166	1	17	20
1028196132	1	1	2
172985112	3	9	14
17983686	4	29	37
876043069	1	4	7
1673126682	1	2	4
768914077	4	1	5
2648904529	1	1	2
470282061	1	1	3
19706851	1	7	8
128693364	83	22	286
21457136	1	1	2
1669872722	1	1	2
2935664425	1	11	13
801276851377143808	1	7	27
1442019498	4	3	7
543181229	1	2	3
207923746	1	3	16
52018597	18	6	47
2812848018	13	1	15
269488377	3	4	7
815383267918643200	1	1	2
4541538180	4	4	8
792660210	1	58	111
56749157	14	1	24
3548399596	2	2	4
3046657298	2	10	12
17525171	1	78	117
2791503751	1	2	3
305070473	2	2	4
2938467831	1	19	22
2827037867	1	1	2
282655900	1	2	4
520395834	7	141	169
2551972536	12	1	10
265245636	1	6	18
757303975	1	21	178
15344145	1	1	2
18957055	1	1	4
23555906	1	2	4
3404653396	1	1	3
293877821	1	11	12
23053482	1	1	4
607558430	3	199	217
2617833359	5	5	13
2485846218	1	1	14
65228322	1	3	9
262403030	1	26	32
386513	1	2	3
554990374	1	1	7
3534407241	1	20	21
15865339	1	16	27
27915028	2	29	51
634692039	3	20	23
2583863083	1	1	2
23331853	1	1	2
2785407836	539	138	676
2206790552	1	290	291
375114731	1	7	8
1964287477	5	227	232
172511244	1	19	35
2704772868	1	3	4
2383140823	2	2	8
83039463	2	76	105
2591305488	2	2	6
2256746772	23	1	22
18215973	13	3	18
234642014	3	11	15
20455625	1	13	33
1462656319	52	34	102
2420011508	1	4	5
2375485382	1	1	2
173503678	1	5	4
109431937	1	1	3
1347845102	1	11	12
2478505844	4	2	16
261364499	9	8	27
3951303628	1	1	2
445606133	1	2	3
364511508	1	8	10
1008147900	11	81	222
211234995	1	3	4
1615745695	36	91	154
82899289	8	15	34
19674502	22	1	21
15300388	2	241	321
2300099930	1	2	3
83652058	2	4	7
1031948845	2	7	9
134638326	1	3	5
116273024	2	1	3
1875945222	10	1	12
205491745	1	25	26
955950770	50	19	68
401953309	3	5	8
1381926373	2	35	38
250884927	1	4	7
2980321511	5	1	8
164429187	3	14	32
3907047372	1	2	3
812613596	1	1	2
2257937826	4	10	14
86050046	1	6	9
1873439413	3	4	8
238671371	1	3	4
55896443	1	5	8
4282978574	1	5	7
187283518	2	5	8
3251460300	1	2	4
51485640	142	817	978
99746754	6	2	11
2592850161	1	9	11
105864650	8	1	10
340466920	2	565	582
428140124	2	9	16
2286067910	338	30	368
2877574913	1	1	3
25198840	1	5	8
300898260	2	3	7
484151195	3	2	8
93915780	1	2	3
433207265	1	4	5
31641658	1	5	6
1483010406	1	1	2
14506253	3	10	16
359330855	1	1	2
89697851	1	1	3
703646084	1	3	4
1935517369	4	1	5
2519997950	5	2	9
4909948916	1	10	15
15167969	46	13	70
220293415	6	2	12
3644770355	1	1	2
709095502	3	1	4
32238490	1	1853	1954
393488321	4	1	7
1393297200	2	59	66
3034574101	1	5	16
296361085	24	5	36
1205606682	6	46	60
322166030	1	4	5
173413459	3	3	7
706427298426265600	1	10	25
3309041036	4	75	96
23888081	1	5	8
2793909401	1	21	22
364217591	1	9	10
133938408	9	119	143
2574745430	1	2	3
2504254110	2	8	10
2735591	1	12	33
2322627596	1	2	3
823184384	1	5	7
2451211718	1	1	3
2258533969	2	204	206
1019485596	2	3	5
716425031	1	1	3
6576492	1	27	39
376647253	1	3	5
714822626	2	7	11
61824637	1	1	2
327545905	1	16	34
3182371068	2	2	5
2184449529	2	1	3
3975706462	19	1	20
827993142	1	26	27
115954873	1	1	2
1920908880	77	1	81
1594409988	3	3	7
4749272904	1	5	6
594468320	6	2	14
562595263	1	1	2
135959083	1	1	2
2540545964	6	28	38
36407789	1	110	119
15485441	6	6	68
1569432025	6	4	11
2908476190	4	3	7
3981225735	3	26	35
312083278	3	2	9
2924199337	3	9	15
971619708	1	4	6
2746692868	1	5	7
54825662	101	17	108
289881653	1	1	2
553713584	1	15	17
2328818496	1	2	3
78403308	27	1	23
9953462	2	37	48
619345580	1	3	4
56413858	26	230	524
112604113	1	3	4
66339576	4	19	25
2148299336	1	15	21
51965535	2	1	3
326911334	2	1	3
401080404	1	9	10
409780950	1	2	3
2174522859	2	1	3
2310357043	1	1	2
3118852514	1	11	12
221878218	1	1	2
298103346	1	44	45
591505507	4	60	83
14872237	2	1	9
241056520	1	76	93
2744800728	4	3324	3341
122531936	1	1	4
4218490725	2	83	85
373238017	3	7	17
381419034	4	34	45
3583264572	1	3	9
95103369	1	4	8
721074972	82	17	279
386814330	1	8	10
231494541	1	1	4
16637204	1	5	12
367186944	1	14	20
5644772	3	71	137
1617091087	1	1	3
217508227	7	2	12
2910818506	15	37	69
365825064	1	2	3
2893889692	19	2	29
955360614	2	4	6
1509443935	1	3	6
587168193	1	2	3
1634256216	1	7	12
2803624448	9	241	270
2429092443	1	1	5
3313618153	114	172	423
2288716149	2	3	5
124615025	3	3	15
3224910764	1	1	2
47475039	1	187	233
219653959	136	65	279
447153380	43	47	131
354748867	4	2	7
704884530734362624	2	4	10
2563528880	2	1	5
380648579	4	111	174
395911150	99	429	583
19608297	4	20	39
30364057	3	28	59
237696972	6	11	21
20399735	1	3	4
2284858735	1	3	10
2196705355	2	40	49
14216436	1	2	4
28601983	1	1	2
278516784	22	7	67
3383336873	1	9	15
16020526	1	1	4
1344951	4	33	64
63190686	1	5	11
2305871821	1	3	4
3290070855	10	1	190
2797087932	1	23	30
1861218720	1	2	9
3267986718	2	4	7
43075394	6	3	11
757559128239857664	1	2	4
20595961	3	7	11
114685387	1	11	12
357335040	1	4	5
3681315799	1	1	2
238132914	4	2	6
3395964711	2	9	21
622045571	1	6	12
120818659	1	1	14
19028248	19	3	21
236699098	8	6	39
2897441	2	5	45
1839791838	2	167	200
1271852322	1	6	7
3642461540	3	37	158
56518880	1	1	6
3675016697	1	9	39
63144098	5	485	580
795348096125440000	2	3	5
19257571	8	1	11
148619202	1	1	6
209994211	2	5	8
369029151	1	10	28
201721986	1	4	9
958370653	1	1	3
2290000440	167	20	187
1602465655	1	1	2
1378500738	1	1	2
124433969	28	305	341
352829248	1	1	3
833232879324954624	1	77	104
1107268454	3	9	13
211215801	1	1	5
315276859	3	9	16
914967968	1	1	2
3702293000	1	1	2
392007446	1	5	10
288452305	1	3	310
21148293	2	33	107
88749392	1	23	49
842295534	4	2	6
1801139118	1	4	5
2541982140	7	53	69
23832022	1	2	9
3530718374	1	24	27
2281093466	1	1	2
2481863065	32	18	62
50683963	17	1	60
576559353	1	5	7
34010328	1	4	5
21043723	1	4	20
2570459795	1	4	6
25320639	2	47	60
269199676	1	41	53
2233640450	1	66	67
291826012	1	1	2
221330045	5	8	18
622832299	5	4	10
107577126	1	6	9
60680268	25	3	35
773011977522122752	1	1	2
1451672010	2	32	34
45599753	1	1	3
93879982	12	313	374
212873953	1	2	7
67412123	3	1	4
2857191860	1	1	2
3740513716	1	4	9
22286602	1	18	23
3284573533	2	42	48
242237677	47	4	208
411745673	1	3	5
18295206	6	10	20
337881139	26	6	42
2400798296	2	2	7
115707779	12	30	57
135277616	1	54	55
1001364187	3	16	26
2827651017	1	2	3
449007301	1	1	2
2903899507	1	1	2
385490484	1	3	5
3893986707	4	9	28
32499260	1	4	8
2681368862	1	20	24
2461919468	1	1	2
2567847728	5	2	15
438449380	1	17	132
553611375	1	2	3
2482699644	1	2	10
278809527	1	1	2
261118597	6	136	144
16056306	27	2	85
621189480	7	1	12
2438271659	2	1	3
357920064	1	1	2
2951363168	1	2	3
170660953	4	1	17
266673931	3	1	4
20295763	2	245	280
2355252290	1	4	8
29769142	1	1	2
1037329585	1	2	3
344842879	1	1	2
53332706	2	1	28
19212009	1	1	6
908973727	5	178	197
118035254	5	1	5
1409357820	4	1	2
31237970	1	3	5
4704903234	1	4	6
197016972	8	2	13
833048552	1	1	2
701234052	1	4	5
90079704	1	19	21
526621470	1	27	35
2286250519	265	19	284
377567353	1	33	34
2519924424	1	22	30
12703602	59	20	142
2359865454	3	1	4
2244849040	139	58	266
250831586	4	22	64
1172140464	4	41	52
1320327961	3	1	5
425845268	4	21	26
2845681325	1	88	141
963297229	10	139	158
705804187221807104	1	4	5
1622329154	41	24	75
2913627307	1	3	4
72198806	2	11	50
3685410016	1	1	2
78584101	1	5	10
36246939	1	1	2
170861207	1	8	57
3064791166	1	2	4
3024858563	2	1	4
1553924888	1	2	4
2331548155	3	1	5
886286131	1	1	2
3553395493	1	1	2
30503160	2	5	8
3230092558	5	2	7
1967216306	21	14	106
223191284	1	2	3
66288602	1	1	2
2398272818	1	5	10
632606690	2	1	3
1632214747	1	1	2
67647998	1	1	3
217117227	2	4	55
1649176267	5	8	14
3390424043	4	15	25
2399271604	3	1	4
789576558	5	2	7
3220673185	2	1	3
76834302	1	1	2
1718628919	6	4	13
97170019	2	19	21
2279998064	2	4	6
65000673	1	1	2
712049001445650432	1	1	3
220967006	1	4	10
324236072	11	205	238
2264300927	1	1	3
846408660	1	1	2
628552614	1	1	2
325265073	1	14	19
58504135	1	7	14
527774192	16	10	53
463481953	12	2	14
2306335185	1	1	2
3008831069	1	1	2
2522135638	1	4	7
136300373	1	6	12
3303205432	1	6	9
75275571	19	1	22
1144528381	3	3	7
2891251566	3	5	8
1114675538	1	3	5
25298569	3	1	4
19566072	5	1	10
2173016900	1	1	6
2565473791	1	8	9
534572665	1	1	2
1701344995	1	1	2
720293443260456960	1	11	39
32871086	6	357	392
2752884858	1	59	68
1490029824	3	64	82
387092685	4	1	5
392325139	2	4	13
286898208	1	1	2
11134252	14	302	1598
237380673	1	1	2
256776183	1	1	2
430123974	3	2	6
2194393136	2	3	6
2779564892	1	29	30
555221743	1	2	5
956930130	1	2	4
479370795	4	15	27
4344359782	1	7	10
28785486	118	426	1089
3044790431	1	15	17
624847870	2	115	118
717574703	1	2	3
564789346	21	5	27
1393068690	1	2	24
2851133129	1	1	2
1344252966	1	1	2
15515169	1	31	86
871758760309653504	1	1	2
15630931	5	3	8
22129280	5	29	50
501887445	3	11	36
1718608849	3	1523	1580
1227173407	2	1	3
1428794820	2	5	8
272493965	1	1	3
3306484324	5	32	47
33433544	2	3	5
2354061860	28	22	55
1197957456	2	17	19
920161381	2	11	18
2900625936	1	10	11
490637397	1	1	3
2781473942	2	267	285
3012654100	1	60	61
1439700691	1	5	20
997788187	1	8	9
168507620	1	12	13
15679641	2	10	35
2475893719	1	24	28
304427222	2	2	4
177584156	12	157	357
2234567155	12	2	14
47102028	1070	19	1219
20055358	31	26	141
3220025137	1	44	54
1688591540	1	2	4
432541922	1	2	3
557965039	1	2	3
2787029935	220	177	397
608563281	1	1	2
2286256237	272	29	301
4875977234	1	21	32
704315811	17	21	43
99793420	108	3	129
2524598706	4	4	21
78523300	78	1463	1980
504897306	1	5	6
629565974	2	3	5
232944371	6	21	26
29749956	2	1	9
3112166921	1	19	58
2364293421	1	1	2
114305355	1	1	5
1324900231	1	2	9
179914444	6	1	7
2617457441	1	1	2
2522828272	2	1	5
194518973	44	2	50
28858402	2	26	31
333190571	1	17	23
1348492910	2	1	3
2890961	4	36	44
15677036	1	1	19
48497136	1	1	8
800914159	1	1	2
15153843	1	1	2
125478107	87	32	152
925802708	1	1	2
16113700	1	282	294
159894847	2	13	15
1318477632	1	1	3
581182487	2	22	33
539970129	1	5	6
231094495	1	5	6
562916499	1	4	5
425340543	1	4	9
3041589254	6	1	8
413883933	1	20	42
559675462	2	1	8
4152518164	1	4	6
46900681	3	253	781
174200999	9	3	26
3243148948	2	1	4
767270527	7	24	47
3386094952	1	1	2
16340501	4	1	7
794652195484565504	1	86	116
619083790	1	32	90
3026900717	1	1	3
799653806	1	8	24
26338050	1	1	2
54194375	1	5	7
2734391678	2	2	4
1975200704	21	9	33
3202091519	1	2	4
703021167	3	6	14
21126758	1	9	14
132774626	19	1	22
438417944	1	2	4
728039605	1	1	7
1914869618	5	2	9
132811662	52	59	377
717497946	3	6	53
19195649	2	1	3
528504915	2	2	4
340848846	3	5	13
1368782430	1	5	20
1460826547	1	1	2
1387551037	4	3	9
70843212	3	1	4
16219269	1	2	4
115612698	13	31	66
959349781	3	2	9
3411523552	1	7	8
934261963	3	4	7
117867233	20	9	32
16573251	2	4	7
385039748	1	2	7
3211399708	1	11	16
1682655067	44	51	104
297365953	10	5	15
888751416	3	1	4
2524976732	1	1	5
28350927	1	1	10
23544596	7	37	54
2200888143	1	4	8
872374136	1	3	10
6446742	1	22	79
216584298	1	48	49
38525460	1	11	12
2515274065	13	238	286
1367710771	1	3	4
2999730123	1	1	4
2422819924	1	1	2
265055547	1	1	3
2282314238	1	1	3
17132662	175	3	129
4865655743	3	151	229
2493874620	1	3	16
335455570	1	18	27
24670422	1	1	3
31245235	1	1	3
593975078	1	2	13
156617684	1	3	14
154280902	3	17	40
261120811	2	28	15
2869461067	1	1	2
1221364316	1	2	3
2707529076	2	1	3
102974436	2	6	11
390925665	1	5	6
9300262	40	402	657
1318181960	3	12	21
2846455174	4	2	18
2462268236	1	8	11
1104007255	8	2	10
1190069748	1	2	3
117315531	4	2	6
2153753316	3	19	26
15347644	1	21	23
20632528	2	5	7
167004189	14	5	29
3647423237	4	11	18
2180457889	2	9	13
3365601013	1	6	7
357530022	2	43	45
556865673	5	1	6
19329393	98	168	284
17130422	1	1	4
316212548	2	5	15
37240834	1	1	2
531968252	1	17	22
24260550	1	2	5
2285961132	289	21	310
21316253	1	33	37
74167534	1	1	2
296029157	1	2	3
831237443328151552	2	10	12
2394408262	9	9	18
1904739704	3	8	12
180505807	27	2	132
2612532926	3	1	4
2569718294	6	144	154
60420690	1	11	15
23573083	402	12	754
2637221906	1	1	2
479071195	5	13	18
393469195	13	271	348
2976578589	1	48	59
2197506007	1	4	5
35800878	1	1	3
3386973322	1	1	2
7144422	2	1	6
23307701	7	4	12
2919221870	1	2	3
113022883	174	8	192
6135562	83	154	305
48958963	1	2	3
109071031	19	4	24
27443191	1	7	12
2744280377	1	20	33
18511475	3	4728	6851
2164601923	1	4	5
18812301	2	22	41
2788278833	2	1	9
249829414	1	3	4
524657792	1	6	8
856288002435420160	1	7	8
168295477	1	6	9
16992416	9	63	255
719198026909290496	1	11	14
2282317591	2	39	102
2842299381	1	2	3
536065674	1	2	3
2730969312	4	150	169
27879364	2	183	189
70717194	1	12	24
515822213	4	2	9
2792217104	1	2	6
355734468	1	1	3
515819156	1	2	4
152572074	1	1	2
51241574	74	1201	1746
976559744	14	118	287
182810177	23	2	18
610139222	1	9	10
15279429	6	23	69
201585473	3	7	12
384232267	1	1	3
3225706139	1	18	51
359925558	1	1	2
2576491417	12	15	34
285502685	10	27	46
584058727	2	11	24
234720352	7	6	13
53504193	1	1	4
701570106	1	2	3
434071739	4	4	10
798014641	2	19	45
100920952	12	1	16
501258456	1	3	4
1316455170	1	1	2
2413433219	3	4	7
2561586612	1	25	33
841704092	1	6	17
2875338376	4	2	6
18213388	12	2	22
199216714	1	21	34
1571311998	2	23	26
2430457630	6	50	56
38154233	1	3	4
1249345100	1	6	42
482469142	1	2	7
540021979	5	1	7
34964517	11	1	19
741264625	1	1	3
264210776	1	1	2
228065544	4	1	5
4017502011	6	1	15
24127811	1	213	262
1568435454	1	2	3
16887175	2	20	45
424083365	4	1	5
238892547	1	1	2
1096368456	2	50	64
18379614	1	46	67
2233277744	13	3	15
97227038	3	1	7
902200087	9	119	201
25058787	1	9	11
2184951126	1	1	2
118567880	2	16	24
1156714302	2	13	16
607471179	3	4	11
2973553857	2	1	3
962305009	3	13	17
4519582095	1	132	134
189170746	1	1	2
2370928217	1	1	5
111157878	1	3	24
710212852108230656	1	3	4
104100946	5	1	6
1621733996	1	1	3
313505715	1	3	5
185715544	1	4	5
67083565	8	3	11
253971960	3	1	4
2166255624	3	2	5
410237349	2	1	5
3122401793	6	1	8
3181252278	1	1	6
18093218	1	3	4
4076935702	1	3	4
624186223	1	1	2
232717793	1	1	2
53379603	1	57	56
2862379845	16	16	33
89820928	1	5	46
723872532835786752	2	15	17
18018355	1	16	55
4143395536	1	3	5
1292565126	6	2	10
22431691	1	1	2
104288093	2	2	6
968650362	2	48	91
603505197	6	1	7
607304252	2	7	9
3147954148	1	1	3
457984599	73	1434	2466
2461715238	1	105	118
2476178880	1	42	45
106075544	4	10	15
2923476736	1	1	3
794546882	1	1	2
827680052	1	1	2
1266453464	1	5	6
384715005	1	8	9
116021045	7	606	526
241049924	9	528	551
4572991823	1	2	3
7848802	7	18	31
55081770	3	3	6
2318858732	1	2	5
3461578812	1	1	2
2424322612	2	61	63
1634948832	4	60	83
17393196	1	99	122
29758446	2	35	40
257399478	1	1	2
1044022808	94	67	174
77764733	2	3	10
3176035042	4	3	7
1487922643	1	1	2
349586867	5	4	9
1878245766	2	2	4
702883908	2	11	13
312488592	4	1	7
2438854128	3	1	5
345669698	3	3	7
711180430167445504	1	4	5
12421082	3	7	11
3207849363	5	7	14
67839536	1	1	2
51546100	2	13	86
1707770142	1	2	3
2908916163	7	282	286
258036575	2	2	10
20196258	3	4	11
190905427	2	33	44
2353360606	2	13	16
67903191	1	10	11
3248832505	1	1	2
187875791	1	3	6
3145232056	1	1	4
1403895906	1	3	6
1887574620	1	1	2
624879916	1	2	30
297430966	1	2	4
2272265705	5	1	8
388077359	1	4	7
385071091	6	8	17
316122896	1	1	2
444540630	1	1	3
3256851193	1	1	2
20267436	1	1	2
907910923	27	1	25
14437914	1	87	169
859305338	1	1	2
41130964	8	14	37
4068969256	2	11	13
292196957	3	36	70
176462613	2	12	15
2229542462	2	10	41
2835451658	1	1	6
2519044628	10	1	17
12354832	4	4	18
37005435	1	6	8
2350617211	2	62	63
15926431	1	8	11
838468968188801024	1	8	14
23089953	1	9	15
356026306	1	141	169
1643303508	1	4	6
2515285133	5	20	25
3001563112	1	1	2
2980358969	4	2	15
2785961683	192	101	293
1213054754	1	1	2
405685555	4	7	11
39755667	1	84	93
149441850	3	12	18
202679978	2	7	12
71349174	1	5	23
22454663	1	2	3
1493755014	1	2	1
2352183050	4	1	7
450247076	26	17	73
2821104610	15	3	20
291709775	1	2	4
1926718244	20	12	37
1321970264	1	1	2
86141342	3	69	91
730133071	1	24	25
35687457	1	4	7
386701552	4	7	18
28210206	1	7	16
851711263	1	26	31
2870513238	1	1	2
22986148	2	48	77
431049342	3	9	16
427596141	1	5	24
1416884089	1	2	8
49913247	60	1	19
2397591205	1	3	4
780795282606858240	1	1	2
151633598	2	163	185
2223403722	2	2	4
154530823	111	1127	1349
467426445	32	11	49
33838472	1	80	81
1186457310	1	8	149
931641362	1	1	2
1462317296	3	47	50
582942745	3	1	4
418105123	1	4	5
1656966026	2	3	9
4824686469	2	1	4
2461887810	1	7	10
30557085	1	4	5
255187660	2	8	10
111698358	3	10	14
24768899	1	23	41
27677483	1	82	120
230304011	2	2	14
2290082803	255	18	273
21394764	1	1	5
315794586	1	5	8
292920781	3	1	10
483236233	6	3	14
14157134	1	1	2
3096905892	1	3	4
891326995	3	2	5
37986522	2	44	69
470390093	3	16	34
17718831	2	8	22
366124879	4	40	45
3958327401	1	35	39
3139898299	1	21	27
236630358	7	5	15
30122242	2	5	33
131018989	1	1	2
897458005444358144	1	1	2
2244734406	6	41	47
76514412	1	2	3
2532403075	2	2	12
1401236340	2	3	9
978890605	1	1	2
2245215885	2	1	24
2780691414	1	1	2
165787779	63	84	140
444009792	1	3	4
213563163	1	4	5
2971283741	2	1	4
437626162	3	2	6
2311912088	1	1	2
703795647380520960	1	2	3
800918584327340032	1	1	2
361107803	10	8	20
2810313531	1	2	3
422868987	4	2	9
918035388	1	29	33
429825443	1	2	3
39008044	3	492	566
4057154353	1	3	4
846152197	1	1	4
47960452	3	2	5
937104326	1	3	4
18631010	2	147	151
861580839712432128	1	1	2
700780472	7	13	34
223983152	4	6	11
18680093	1	1	4
2510334558	322	29	350
32509625	1	5	7
3438796781	5	7	13
484806594	1	1	3
221162525	19	2	27
715538615376412672	1	2	6
2249943176	1	1	2
83464348	4	31	36
162429148	3	25	43
33551477	2	2	4
1871781061	1	1	2
2854106193	1	2	3
1462775538	1	2	3
51605872	1	2	3
25203361	24	25	434
1877831	102	99	218
8953122	2	26	52
326212662	1	1	2
2431618531	1	80	122
1479252727	16	14	33
2365144826	2	70	86
151284118	2	3	11
434394691	9	6	23
567324214	3	6	9
1262149146	1	4	5
310316834	43	81	161
1864361654	1	3	4
92813636	1	3	4
2227213765	2	3	5
235258652	1	1	3
1166678413	5	42	197
1902773580	2	3	14
21601026	1	1	2
715202592599646208	1	3	4
3046274822	1	1	2
1003638126	1	1	4
2318938087	2	1	3
621533	5	4	12
